# written by a dog's breakfast of mtpy (Kirkby et al.) and pandas assembled Oliver Azevedo, plus M3D from University of Alberta, 2018. Based on M3DET by Ersan Turkoglu (2006).
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Full_Impedance
> exp(+i\omega t)
> [mV/km]/[nT]
> 0.00
> 10.0836 -85.3647
> 35 36
0.001 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXX 29.76345 2.370082 5.842000988711851
0.001 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXY 324.8314 179.1695 16.22967006498712
0.001 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYX -203.3548 -108.1997 10.040140813944502
0.001 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYY -20.55427 -2.999195 4.481243171817925
0.001606506 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXX 25.21902 1.253621 5.014605227080683
0.001606506 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXY 282.031 161.4407 14.109319937614865
0.001606506 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYX -169.5776 -99.14204 8.380744983604812
0.001606506 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYY -28.24514 -8.387972 6.016639294700027
0.002580858 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXX 25.80984 -0.2688391 5.165140243846008
0.002580858 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXY 244.1875 139.3304 12.210669187101335
0.002580858 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYX -136.8671 -93.07725 6.845613637197573
0.002580858 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYY -33.50926 -4.84746 6.700827877987141
0.004146178 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXX 27.72847 -5.482039 5.558280277873833
0.004146178 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXY 206.7411 127.2587 10.332715066604933
0.004146178 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYX -116.4689 -82.82456 5.8337861404586775
0.004146178 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYY -25.80841 -7.916761 5.17082360262591
0.00666085 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXX 30.12162 -0.6556636 6.249029951453617
0.00666085 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXY 173.7403 109.384 8.686715125187435
0.00666085 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYX -92.72626 -69.44675 4.664452340091645
0.00666085 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYY -23.70539 -8.49446 4.792343800305801
0.01070069 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXX 32.80986 2.335242 6.576498619529115
0.01070069 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXY 146.7767 100.1978 7.33215923630946
0.01070069 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYX -74.57127 -61.90078 3.7550595691119213
0.01070069 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYY -20.93195 -9.645141 4.231039116747734
